release,uuid,filename,size,sha,commit,date
binary-buildpack-release/1.0.42,14965d1c-b7ee-4edc-6ad4-89dc3756c8be,binary-buildpack/binary_buildpack-windows-v1.0.38.zip,9796699,sha256:f11136f90cf3665bd68e60c3b326d548b1d82dd73d1031574c89675396124750,b3ac83a6893b08f28b7f792dcd354867551f28a3,2021-05-06 14:54:10 +0000
binary-buildpack-release/1.0.42,f69a07d5-901d-4669-472d-989bd83d6213,binary-buildpack/binary_buildpack-windows2016-v1.0.38.zip,9796708,sha256:53b7018dbccbae9bc9956463bd462042131908b63b4b8ffa4c50131f8903ea25,b3ac83a6893b08f28b7f792dcd354867551f28a3,2021-05-06 14:54:10 +0000
binary-buildpack-release/1.0.42,59bcd247-feba-4625-4440-c923180f7404,binary-buildpack/binary_buildpack-cflinuxfs3-v1.0.37.zip,9796682,sha256:f7cb5a78021d7fd7cdd6ad9c2e64e59ac14c8dda4773ae6db7d57d8e95ea88b7,d26e6dd0f70b0d619bf2ce01530f957f0fa4cbe0,2021-04-22 14:00:40 +0000
binary-buildpack-release/1.0.42,2740499e-fb90-4609-5a94-eed3e4ca1baf,binary-buildpack/binary_buildpack-windows-v1.0.37.zip,9796675,sha256:4294ed1cf85f203b9a17671d5dd988eddb6340f1fdae7beff18b9a3bb0be337f,d26e6dd0f70b0d619bf2ce01530f957f0fa4cbe0,2021-04-22 14:00:40 +0000
binary-buildpack-release/1.0.42,04261bcc-3eae-4879-59d3-9989caacec81,binary-buildpack/binary_buildpack-windows2016-v1.0.37.zip,9796683,sha256:72013d326f5f69c201463b21cd5945fc8352c73625c84ac5f4b74de2348aa36a,d26e6dd0f70b0d619bf2ce01530f957f0fa4cbe0,2021-04-22 14:00:40 +0000
binary-buildpack-release/1.0.42,05df898e-ffc6-4f80-7f9f-716d8a1e9db6,binary-buildpack/binary_buildpack-cflinuxfs3-v1.0.36.zip,9794790,sha256:8bf473f805b9e8deff6f58d57533737d6afe02fa3ad6a27073e73e100b2b0937,7a76deb3121dd022b77e28fa5174211f010d0f4a,2021-04-22 10:00:00 -0400
binary-buildpack-release/1.0.42,6f6d0a2a-1481-48af-4f1a-bb3abf3cb40c,binary-buildpack/binary_buildpack-windows-v1.0.36.zip,9794785,sha256:a4967c6dcf5883941ae71d1e0d60c2369778019ace74b13b56652a3ff55cead8,7a76deb3121dd022b77e28fa5174211f010d0f4a,2021-04-22 10:00:00 -0400
binary-buildpack-release/1.0.42,95ac42e3-7b1d-4e38-7e45-52174162f3ea,binary-buildpack/binary_buildpack-windows2016-v1.0.36.zip,9794788,sha256:059df1b3fe32a49f7e3274f86bc0bc14fc6af12add2fa499a928180bdffc744c,7a76deb3121dd022b77e28fa5174211f010d0f4a,2021-04-22 10:00:00 -0400
binary-buildpack-release/1.0.43,076cdd18-6737-4a78-55f6-c16ca10e6d04,binary-buildpack/binary_buildpack-cflinuxfs3-v1.0.43.zip,5548698,sha256:50a4af12021d0c37807b3a419e84b776b132ae5f8548c12e900880056b312b33,cbb6961a83ea6a3d36fdff5f7a9717ce2ddb650a,2022-04-07 07:03:36 +0000
binary-buildpack-release/1.0.43,b0380292-438b-402c-6b23-fa4cd50e6d69,binary-buildpack/binary_buildpack-windows-v1.0.43.zip,5548684,sha256:9215d1d63399cf0eaf341e7e6b4fd6f1a8aef91b095c6ef67edb2d11c065b7aa,cbb6961a83ea6a3d36fdff5f7a9717ce2ddb650a,2022-04-07 07:03:36 +0000
binary-buildpack-release/1.0.43,e9394a4e-0082-4b71-4901-721898100522,binary-buildpack/binary_buildpack-windows2016-v1.0.43.zip,5548704,sha256:c28dcfea656087de8d1fe0e253e88fb113f707cb46fd672433710d19e1e5d95f,cbb6961a83ea6a3d36fdff5f7a9717ce2ddb650a,2022-04-07 07:03:36 +0000
binary-buildpack-release/1.0.43,b7e4fca9-408f-4b97-77b1-e460c6fbfd0b,binary-buildpack/binary_buildpack-cflinuxfs3-v1.0.42.zip,5548689,sha256:6adc0289d41c6a37c86a8b2498a6695b93e1255ec96c31a6741d7e233966e307,066773ec0759a56cdf63fa3b5bc67efc35e5a10c,2021-12-14 05:31:00 +0000
binary-buildpack-release/1.0.43,25589294-634e-4f90-680c-b48931add042,binary-buildpack/binary_buildpack-windows-v1.0.42.zip,5548681,sha256:11ec06cb2df80949aada5d9b6d99a4921ed8ae1e718c214736cee49fd22e39da,066773ec0759a56cdf63fa3b5bc67efc35e5a10c,2021-12-14 05:31:00 +0000
binary-buildpack-release/1.0.43,3f075a1c-4ecf-4c70-75ac-0db1f533ee40,binary-buildpack/binary_buildpack-windows2016-v1.0.42.zip,5548683,sha256:91e86f162c16fa65aea1c61d45698dc6e97820382a67ddbe7711e5e4d91b791d,066773ec0759a56cdf63fa3b5bc67efc35e5a10c,2021-12-14 05:31:00 +0000
binary-buildpack-release/1.0.43,16470ca5-d1e1-412e-48f8-1be28506b748,binary-buildpack/binary_buildpack-cflinuxfs3-v1.0.41.zip,5548456,sha256:2c08ad32a17412d2f4fcb03d90d7300fc0e62a231d7e8d522f145d354bf45216,745b61dad0b20fa16ed67530002d6b723fb30665,2021-11-23 08:02:52 +0000
binary-buildpack-release/1.0.43,7acca62e-c6f0-4a9e-4e36-be161bd44ed9,binary-buildpack/binary_buildpack-windows-v1.0.41.zip,5548446,sha256:62cbbd370f6567bb532b75369004512928a9fb718cfc2fd31fa4c7fea7b6f02b,745b61dad0b20fa16ed67530002d6b723fb30665,2021-11-23 08:02:52 +0000
binary-buildpack-release/1.0.43,fe6c0e95-a939-4796-784c-65b1745cff54,binary-buildpack/binary_buildpack-windows2016-v1.0.41.zip,5548457,sha256:06408d53873d962b72a5e59f4b034ba8e752127328cd08ad7794807cd1a5a0b6,745b61dad0b20fa16ed67530002d6b723fb30665,2021-11-23 08:02:52 +0000
binary-buildpack-release/1.0.43,88bfaa5a-355a-46c4-5364-a2a67a808d34,binary-buildpack/binary_buildpack-cflinuxfs3-v1.0.40.zip,5802038,sha256:70f98655dd045f54f3c56031de57d46b2aca3d9b319d8c068001737f8a703377,5af5a7e141ea42ba1c5daba6023f72060f4224f1,2021-08-18 07:04:35 +0000
binary-buildpack-release/1.0.43,6f56b37e-569f-40a2-53f7-26599e01ce9d,binary-buildpack/binary_buildpack-windows-v1.0.40.zip,5802039,sha256:d0bd0b81a76ee48156db25d6788f51e789c11ebccdcf79dc5ccd88e29dfd2b2c,5af5a7e141ea42ba1c5daba6023f72060f4224f1,2021-08-18 07:04:35 +0000
binary-buildpack-release/1.0.43,226f1b73-9f72-4fea-6ee1-e57a9dfebb26,binary-buildpack/binary_buildpack-windows2016-v1.0.40.zip,5802040,sha256:81be0c7d696cbfcf9885ad6eff0d7252c345862ead62cb4a86c8b17f60eba035,5af5a7e141ea42ba1c5daba6023f72060f4224f1,2021-08-18 07:04:35 +0000
binary-buildpack-release/1.0.43,fdf15359-fe92-4abb-7a4d-80ac1c35d81e,binary-buildpack/binary_buildpack-cflinuxfs3-v1.0.39.zip,9796728,sha256:2ef811e4d1cc19712d1b8284e8bc60e7bbc2e1e5c50d7bd1d69adbd69a326cda,753781ae2199892a849009f325d84347f50b2b2b,2021-06-16 07:02:29 +0000
binary-buildpack-release/1.0.43,ad5a45ca-ca41-4e7d-54f9-6062d08031e4,binary-buildpack/binary_buildpack-windows-v1.0.39.zip,9796731,sha256:1caccbe810a24404c108ded93cd46b684365e674c66e526815ba52ed6b436261,753781ae2199892a849009f325d84347f50b2b2b,2021-06-16 07:02:29 +0000
binary-buildpack-release/1.0.43,5192dfcf-9148-4cd1-7361-c6520f1b0376,binary-buildpack/binary_buildpack-windows2016-v1.0.39.zip,9796731,sha256:595e6457e47bfdb009e1be408611ab2711ba6fe21c88274bf08d56c0d8b51f47,753781ae2199892a849009f325d84347f50b2b2b,2021-06-16 07:02:29 +0000
binary-buildpack-release/1.0.43,cdfb4103-f00d-415b-6448-f3f308b4d6f7,binary-buildpack/binary_buildpack-cflinuxfs3-v1.0.38.zip,9796703,sha256:617e0b2a300e8c434ce868c17457a33c703ddd832398f0c7e0ce77e499a0cff6,b3ac83a6893b08f28b7f792dcd354867551f28a3,2021-05-06 14:54:10 +0000
binary-buildpack-release/1.0.43,14965d1c-b7ee-4edc-6ad4-89dc3756c8be,binary-buildpack/binary_buildpack-windows-v1.0.38.zip,9796699,sha256:f11136f90cf3665bd68e60c3b326d548b1d82dd73d1031574c89675396124750,b3ac83a6893b08f28b7f792dcd354867551f28a3,2021-05-06 14:54:10 +0000
binary-buildpack-release/1.0.43,f69a07d5-901d-4669-472d-989bd83d6213,binary-buildpack/binary_buildpack-windows2016-v1.0.38.zip,9796708,sha256:53b7018dbccbae9bc9956463bd462042131908b63b4b8ffa4c50131f8903ea25,b3ac83a6893b08f28b7f792dcd354867551f28a3,2021-05-06 14:54:10 +0000
binary-buildpack-release/1.0.45,f45d7b81-81f9-428b-48fa-d84f24c1fba3,binary-buildpack/binary_buildpack-cflinuxfs3-v1.0.45.zip,5862638,sha256:9f0ddaef1cc201707a803d0ec33793a2e129cfa16ddc4b5f008cab13ac1473c2,418604ac47b622202843188c53126a167377f92d,2022-05-11 07:02:53 +0000
binary-buildpack-release/1.0.45,53e81949-c8ef-4f0a-465d-f2a0eb450cfe,binary-buildpack/binary_buildpack-windows-v1.0.45.zip,5862658,sha256:3aaa3ffa133128a7f80409405c54275e63d2ba8687c05ea1e69f55680ade66a3,418604ac47b622202843188c53126a167377f92d,2022-05-11 07:02:53 +0000
binary-buildpack-release/1.0.45,cd525b18-45dd-4c39-4fcd-ea709692d228,binary-buildpack/binary_buildpack-windows2016-v1.0.45.zip,5862663,sha256:9d711b39b451d5a25ec4ee7aede4753429bb4ad436ffe6567bcb5ac31e2011ec,418604ac47b622202843188c53126a167377f92d,2022-05-11 07:02:53 +0000
binary-buildpack-release/1.0.45,5a06e88e-7888-464d-5374-b5703b588553,binary-buildpack/binary_buildpack-cflinuxfs3-v1.0.44.zip,5862172,sha256:92577cddbec28fea15fb8bc1fb01815640cdc49aa7defac6bc3de585e96cdee5,550f250a4d353336dfd8ba08bf1299bb260276b5,2022-05-09 12:06:50 +0000
binary-buildpack-release/1.0.45,2f0ac505-32fc-4e79-46e2-6aed09983da8,binary-buildpack/binary_buildpack-windows-v1.0.44.zip,5862170,sha256:bd296cff6163a7dd54322b78c8f8dc61129b8835c4933eedebc26dd4518b8a60,550f250a4d353336dfd8ba08bf1299bb260276b5,2022-05-09 12:06:50 +0000
binary-buildpack-release/1.0.45,cb2ce16d-d98d-4d9d-7b06-b8bf18a6f635,binary-buildpack/binary_buildpack-windows2016-v1.0.44.zip,5862164,sha256:632b25e8a4073975b61d67520b0c9196bc96c74ef81662888a368daffe490325,550f250a4d353336dfd8ba08bf1299bb260276b5,2022-05-09 12:06:50 +0000
binary-buildpack-release/1.0.45,076cdd18-6737-4a78-55f6-c16ca10e6d04,binary-buildpack/binary_buildpack-cflinuxfs3-v1.0.43.zip,5548698,sha256:50a4af12021d0c37807b3a419e84b776b132ae5f8548c12e900880056b312b33,cbb6961a83ea6a3d36fdff5f7a9717ce2ddb650a,2022-04-07 07:03:36 +0000
binary-buildpack-release/1.0.45,b0380292-438b-402c-6b23-fa4cd50e6d69,binary-buildpack/binary_buildpack-windows-v1.0.43.zip,5548684,sha256:9215d1d63399cf0eaf341e7e6b4fd6f1a8aef91b095c6ef67edb2d11c065b7aa,cbb6961a83ea6a3d36fdff5f7a9717ce2ddb650a,2022-04-07 07:03:36 +0000
binary-buildpack-release/1.0.45,e9394a4e-0082-4b71-4901-721898100522,binary-buildpack/binary_buildpack-windows2016-v1.0.43.zip,5548704,sha256:c28dcfea656087de8d1fe0e253e88fb113f707cb46fd672433710d19e1e5d95f,cbb6961a83ea6a3d36fdff5f7a9717ce2ddb650a,2022-04-07 07:03:36 +0000
binary-buildpack-release/1.0.45,b7e4fca9-408f-4b97-77b1-e460c6fbfd0b,binary-buildpack/binary_buildpack-cflinuxfs3-v1.0.42.zip,5548689,sha256:6adc0289d41c6a37c86a8b2498a6695b93e1255ec96c31a6741d7e233966e307,066773ec0759a56cdf63fa3b5bc67efc35e5a10c,2021-12-14 05:31:00 +0000
binary-buildpack-release/1.0.45,25589294-634e-4f90-680c-b48931add042,binary-buildpack/binary_buildpack-windows-v1.0.42.zip,5548681,sha256:11ec06cb2df80949aada5d9b6d99a4921ed8ae1e718c214736cee49fd22e39da,066773ec0759a56cdf63fa3b5bc67efc35e5a10c,2021-12-14 05:31:00 +0000
binary-buildpack-release/1.0.45,3f075a1c-4ecf-4c70-75ac-0db1f533ee40,binary-buildpack/binary_buildpack-windows2016-v1.0.42.zip,5548683,sha256:91e86f162c16fa65aea1c61d45698dc6e97820382a67ddbe7711e5e4d91b791d,066773ec0759a56cdf63fa3b5bc67efc35e5a10c,2021-12-14 05:31:00 +0000
binary-buildpack-release/1.0.45,16470ca5-d1e1-412e-48f8-1be28506b748,binary-buildpack/binary_buildpack-cflinuxfs3-v1.0.41.zip,5548456,sha256:2c08ad32a17412d2f4fcb03d90d7300fc0e62a231d7e8d522f145d354bf45216,745b61dad0b20fa16ed67530002d6b723fb30665,2021-11-23 08:02:52 +0000
binary-buildpack-release/1.0.45,7acca62e-c6f0-4a9e-4e36-be161bd44ed9,binary-buildpack/binary_buildpack-windows-v1.0.41.zip,5548446,sha256:62cbbd370f6567bb532b75369004512928a9fb718cfc2fd31fa4c7fea7b6f02b,745b61dad0b20fa16ed67530002d6b723fb30665,2021-11-23 08:02:52 +0000
binary-buildpack-release/1.0.45,fe6c0e95-a939-4796-784c-65b1745cff54,binary-buildpack/binary_buildpack-windows2016-v1.0.41.zip,5548457,sha256:06408d53873d962b72a5e59f4b034ba8e752127328cd08ad7794807cd1a5a0b6,745b61dad0b20fa16ed67530002d6b723fb30665,2021-11-23 08:02:52 +0000
binary-buildpack-release/1.0.45,88bfaa5a-355a-46c4-5364-a2a67a808d34,binary-buildpack/binary_buildpack-cflinuxfs3-v1.0.40.zip,5802038,sha256:70f98655dd045f54f3c56031de57d46b2aca3d9b319d8c068001737f8a703377,5af5a7e141ea42ba1c5daba6023f72060f4224f1,2021-08-18 07:04:35 +0000
binary-buildpack-release/1.0.45,6f56b37e-569f-40a2-53f7-26599e01ce9d,binary-buildpack/binary_buildpack-windows-v1.0.40.zip,5802039,sha256:d0bd0b81a76ee48156db25d6788f51e789c11ebccdcf79dc5ccd88e29dfd2b2c,5af5a7e141ea42ba1c5daba6023f72060f4224f1,2021-08-18 07:04:35 +0000
binary-buildpack-release/1.0.45,226f1b73-9f72-4fea-6ee1-e57a9dfebb26,binary-buildpack/binary_buildpack-windows2016-v1.0.40.zip,5802040,sha256:81be0c7d696cbfcf9885ad6eff0d7252c345862ead62cb4a86c8b17f60eba035,5af5a7e141ea42ba1c5daba6023f72060f4224f1,2021-08-18 07:04:35 +0000
binary-buildpack-release/1.0.45,fdf15359-fe92-4abb-7a4d-80ac1c35d81e,binary-buildpack/binary_buildpack-cflinuxfs3-v1.0.39.zip,9796728,sha256:2ef811e4d1cc19712d1b8284e8bc60e7bbc2e1e5c50d7bd1d69adbd69a326cda,753781ae2199892a849009f325d84347f50b2b2b,2021-06-16 07:02:29 +0000
binary-buildpack-release/1.0.45,ad5a45ca-ca41-4e7d-54f9-6062d08031e4,binary-buildpack/binary_buildpack-windows-v1.0.39.zip,9796731,sha256:1caccbe810a24404c108ded93cd46b684365e674c66e526815ba52ed6b436261,753781ae2199892a849009f325d84347f50b2b2b,2021-06-16 07:02:29 +0000
binary-buildpack-release/1.0.45,5192dfcf-9148-4cd1-7361-c6520f1b0376,binary-buildpack/binary_buildpack-windows2016-v1.0.39.zip,9796731,sha256:595e6457e47bfdb009e1be408611ab2711ba6fe21c88274bf08d56c0d8b51f47,753781ae2199892a849009f325d84347f50b2b2b,2021-06-16 07:02:29 +0000
binary-buildpack-release/1.0.46,181bb7e3-a592-497e-72a8-20ee58b918e7,binary-buildpack/binary_buildpack-cflinuxfs3-v1.0.46.zip,5862186,sha256:c783f83e8338b27dac50b0d727f5d97144637c242bb196862032b31c2e7f03c8,062be285bf374235358b66cd0d799fe0b07483ea,2022-09-09 15:59:28 +0000
binary-buildpack-release/1.0.46,77dbf6fc-209b-4623-6794-d893c993b17e,binary-buildpack/binary_buildpack-windows-v1.0.46.zip,5862178,sha256:356de9c16e950aafc26b38de344c9194f90a4504f659124b27f2e5240dcdcffa,062be285bf374235358b66cd0d799fe0b07483ea,2022-09-09 15:59:28 +0000
binary-buildpack-release/1.0.46,7227de93-a7c1-448b-657d-a45141c08eb3,binary-buildpack/binary_buildpack-windows2016-v1.0.46.zip,5862190,sha256:3cf7f7db4b583c70bf96a7f783c08927194397898c5ab45cc5b0719c4df542a6,062be285bf374235358b66cd0d799fe0b07483ea,2022-09-09 15:59:28 +0000
binary-buildpack-release/1.0.46,f45d7b81-81f9-428b-48fa-d84f24c1fba3,binary-buildpack/binary_buildpack-cflinuxfs3-v1.0.45.zip,5862638,sha256:9f0ddaef1cc201707a803d0ec33793a2e129cfa16ddc4b5f008cab13ac1473c2,418604ac47b622202843188c53126a167377f92d,2022-05-11 07:02:53 +0000
binary-buildpack-release/1.0.46,53e81949-c8ef-4f0a-465d-f2a0eb450cfe,binary-buildpack/binary_buildpack-windows-v1.0.45.zip,5862658,sha256:3aaa3ffa133128a7f80409405c54275e63d2ba8687c05ea1e69f55680ade66a3,418604ac47b622202843188c53126a167377f92d,2022-05-11 07:02:53 +0000
binary-buildpack-release/1.0.46,cd525b18-45dd-4c39-4fcd-ea709692d228,binary-buildpack/binary_buildpack-windows2016-v1.0.45.zip,5862663,sha256:9d711b39b451d5a25ec4ee7aede4753429bb4ad436ffe6567bcb5ac31e2011ec,418604ac47b622202843188c53126a167377f92d,2022-05-11 07:02:53 +0000
binary-buildpack-release/1.0.46,5a06e88e-7888-464d-5374-b5703b588553,binary-buildpack/binary_buildpack-cflinuxfs3-v1.0.44.zip,5862172,sha256:92577cddbec28fea15fb8bc1fb01815640cdc49aa7defac6bc3de585e96cdee5,550f250a4d353336dfd8ba08bf1299bb260276b5,2022-05-09 12:06:50 +0000
binary-buildpack-release/1.0.46,2f0ac505-32fc-4e79-46e2-6aed09983da8,binary-buildpack/binary_buildpack-windows-v1.0.44.zip,5862170,sha256:bd296cff6163a7dd54322b78c8f8dc61129b8835c4933eedebc26dd4518b8a60,550f250a4d353336dfd8ba08bf1299bb260276b5,2022-05-09 12:06:50 +0000
binary-buildpack-release/1.0.46,cb2ce16d-d98d-4d9d-7b06-b8bf18a6f635,binary-buildpack/binary_buildpack-windows2016-v1.0.44.zip,5862164,sha256:632b25e8a4073975b61d67520b0c9196bc96c74ef81662888a368daffe490325,550f250a4d353336dfd8ba08bf1299bb260276b5,2022-05-09 12:06:50 +0000
binary-buildpack-release/1.0.46,076cdd18-6737-4a78-55f6-c16ca10e6d04,binary-buildpack/binary_buildpack-cflinuxfs3-v1.0.43.zip,5548698,sha256:50a4af12021d0c37807b3a419e84b776b132ae5f8548c12e900880056b312b33,cbb6961a83ea6a3d36fdff5f7a9717ce2ddb650a,2022-04-07 07:03:36 +0000
binary-buildpack-release/1.0.46,b0380292-438b-402c-6b23-fa4cd50e6d69,binary-buildpack/binary_buildpack-windows-v1.0.43.zip,5548684,sha256:9215d1d63399cf0eaf341e7e6b4fd6f1a8aef91b095c6ef67edb2d11c065b7aa,cbb6961a83ea6a3d36fdff5f7a9717ce2ddb650a,2022-04-07 07:03:36 +0000
binary-buildpack-release/1.0.46,e9394a4e-0082-4b71-4901-721898100522,binary-buildpack/binary_buildpack-windows2016-v1.0.43.zip,5548704,sha256:c28dcfea656087de8d1fe0e253e88fb113f707cb46fd672433710d19e1e5d95f,cbb6961a83ea6a3d36fdff5f7a9717ce2ddb650a,2022-04-07 07:03:36 +0000
binary-buildpack-release/1.0.46,b7e4fca9-408f-4b97-77b1-e460c6fbfd0b,binary-buildpack/binary_buildpack-cflinuxfs3-v1.0.42.zip,5548689,sha256:6adc0289d41c6a37c86a8b2498a6695b93e1255ec96c31a6741d7e233966e307,066773ec0759a56cdf63fa3b5bc67efc35e5a10c,2021-12-14 05:31:00 +0000
binary-buildpack-release/1.0.46,25589294-634e-4f90-680c-b48931add042,binary-buildpack/binary_buildpack-windows-v1.0.42.zip,5548681,sha256:11ec06cb2df80949aada5d9b6d99a4921ed8ae1e718c214736cee49fd22e39da,066773ec0759a56cdf63fa3b5bc67efc35e5a10c,2021-12-14 05:31:00 +0000
binary-buildpack-release/1.0.46,3f075a1c-4ecf-4c70-75ac-0db1f533ee40,binary-buildpack/binary_buildpack-windows2016-v1.0.42.zip,5548683,sha256:91e86f162c16fa65aea1c61d45698dc6e97820382a67ddbe7711e5e4d91b791d,066773ec0759a56cdf63fa3b5bc67efc35e5a10c,2021-12-14 05:31:00 +0000
binary-buildpack-release/1.0.46,16470ca5-d1e1-412e-48f8-1be28506b748,binary-buildpack/binary_buildpack-cflinuxfs3-v1.0.41.zip,5548456,sha256:2c08ad32a17412d2f4fcb03d90d7300fc0e62a231d7e8d522f145d354bf45216,745b61dad0b20fa16ed67530002d6b723fb30665,2021-11-23 08:02:52 +0000
binary-buildpack-release/1.0.46,7acca62e-c6f0-4a9e-4e36-be161bd44ed9,binary-buildpack/binary_buildpack-windows-v1.0.41.zip,5548446,sha256:62cbbd370f6567bb532b75369004512928a9fb718cfc2fd31fa4c7fea7b6f02b,745b61dad0b20fa16ed67530002d6b723fb30665,2021-11-23 08:02:52 +0000
binary-buildpack-release/1.0.46,fe6c0e95-a939-4796-784c-65b1745cff54,binary-buildpack/binary_buildpack-windows2016-v1.0.41.zip,5548457,sha256:06408d53873d962b72a5e59f4b034ba8e752127328cd08ad7794807cd1a5a0b6,745b61dad0b20fa16ed67530002d6b723fb30665,2021-11-23 08:02:52 +0000
binary-buildpack-release/1.0.46,88bfaa5a-355a-46c4-5364-a2a67a808d34,binary-buildpack/binary_buildpack-cflinuxfs3-v1.0.40.zip,5802038,sha256:70f98655dd045f54f3c56031de57d46b2aca3d9b319d8c068001737f8a703377,5af5a7e141ea42ba1c5daba6023f72060f4224f1,2021-08-18 07:04:35 +0000
binary-buildpack-release/1.0.46,6f56b37e-569f-40a2-53f7-26599e01ce9d,binary-buildpack/binary_buildpack-windows-v1.0.40.zip,5802039,sha256:d0bd0b81a76ee48156db25d6788f51e789c11ebccdcf79dc5ccd88e29dfd2b2c,5af5a7e141ea42ba1c5daba6023f72060f4224f1,2021-08-18 07:04:35 +0000
binary-buildpack-release/1.0.46,226f1b73-9f72-4fea-6ee1-e57a9dfebb26,binary-buildpack/binary_buildpack-windows2016-v1.0.40.zip,5802040,sha256:81be0c7d696cbfcf9885ad6eff0d7252c345862ead62cb4a86c8b17f60eba035,5af5a7e141ea42ba1c5daba6023f72060f4224f1,2021-08-18 07:04:35 +0000
binary-buildpack-release/1.0.47,91f969ce-6488-48ad-5e5f-74c56b1be028,binary-buildpack/binary_buildpack-cflinuxfs3-v1.0.47.zip,5862189,sha256:c65dae7aaa1e4744fcac88d48f6aac3c85012cb6f42b671798a7a50300e6a333,1f7ecac0aa6e3e8bf8c0a8e3ba3fe38e9282845a,2022-10-14 07:05:35 +0000
binary-buildpack-release/1.0.47,2e7e68fe-c9f2-41b2-52de-bbf43aa15fbb,binary-buildpack/binary_buildpack-windows-v1.0.47.zip,5862187,sha256:f7cec524cf452026823432b755e3acdffc39a0f498272d0be8bddec00ec16d67,1f7ecac0aa6e3e8bf8c0a8e3ba3fe38e9282845a,2022-10-14 07:05:35 +0000
binary-buildpack-release/1.0.47,cab34937-265b-4184-503f-5d6a780430e5,binary-buildpack/binary_buildpack-windows2016-v1.0.47.zip,5862191,sha256:4dd3ba6d0802797fd8a27f2624660aa877d7d6990c977e37f6391e6592376ca8,1f7ecac0aa6e3e8bf8c0a8e3ba3fe38e9282845a,2022-10-14 07:05:35 +0000
binary-buildpack-release/1.0.47,181bb7e3-a592-497e-72a8-20ee58b918e7,binary-buildpack/binary_buildpack-cflinuxfs3-v1.0.46.zip,5862186,sha256:c783f83e8338b27dac50b0d727f5d97144637c242bb196862032b31c2e7f03c8,062be285bf374235358b66cd0d799fe0b07483ea,2022-09-09 15:59:28 +0000
binary-buildpack-release/1.0.47,77dbf6fc-209b-4623-6794-d893c993b17e,binary-buildpack/binary_buildpack-windows-v1.0.46.zip,5862178,sha256:356de9c16e950aafc26b38de344c9194f90a4504f659124b27f2e5240dcdcffa,062be285bf374235358b66cd0d799fe0b07483ea,2022-09-09 15:59:28 +0000
binary-buildpack-release/1.0.47,7227de93-a7c1-448b-657d-a45141c08eb3,binary-buildpack/binary_buildpack-windows2016-v1.0.46.zip,5862190,sha256:3cf7f7db4b583c70bf96a7f783c08927194397898c5ab45cc5b0719c4df542a6,062be285bf374235358b66cd0d799fe0b07483ea,2022-09-09 15:59:28 +0000
binary-buildpack-release/1.0.47,f45d7b81-81f9-428b-48fa-d84f24c1fba3,binary-buildpack/binary_buildpack-cflinuxfs3-v1.0.45.zip,5862638,sha256:9f0ddaef1cc201707a803d0ec33793a2e129cfa16ddc4b5f008cab13ac1473c2,418604ac47b622202843188c53126a167377f92d,2022-05-11 07:02:53 +0000
binary-buildpack-release/1.0.47,53e81949-c8ef-4f0a-465d-f2a0eb450cfe,binary-buildpack/binary_buildpack-windows-v1.0.45.zip,5862658,sha256:3aaa3ffa133128a7f80409405c54275e63d2ba8687c05ea1e69f55680ade66a3,418604ac47b622202843188c53126a167377f92d,2022-05-11 07:02:53 +0000
binary-buildpack-release/1.0.47,cd525b18-45dd-4c39-4fcd-ea709692d228,binary-buildpack/binary_buildpack-windows2016-v1.0.45.zip,5862663,sha256:9d711b39b451d5a25ec4ee7aede4753429bb4ad436ffe6567bcb5ac31e2011ec,418604ac47b622202843188c53126a167377f92d,2022-05-11 07:02:53 +0000
binary-buildpack-release/1.0.47,5a06e88e-7888-464d-5374-b5703b588553,binary-buildpack/binary_buildpack-cflinuxfs3-v1.0.44.zip,5862172,sha256:92577cddbec28fea15fb8bc1fb01815640cdc49aa7defac6bc3de585e96cdee5,550f250a4d353336dfd8ba08bf1299bb260276b5,2022-05-09 12:06:50 +0000
binary-buildpack-release/1.0.47,2f0ac505-32fc-4e79-46e2-6aed09983da8,binary-buildpack/binary_buildpack-windows-v1.0.44.zip,5862170,sha256:bd296cff6163a7dd54322b78c8f8dc61129b8835c4933eedebc26dd4518b8a60,550f250a4d353336dfd8ba08bf1299bb260276b5,2022-05-09 12:06:50 +0000
binary-buildpack-release/1.0.47,cb2ce16d-d98d-4d9d-7b06-b8bf18a6f635,binary-buildpack/binary_buildpack-windows2016-v1.0.44.zip,5862164,sha256:632b25e8a4073975b61d67520b0c9196bc96c74ef81662888a368daffe490325,550f250a4d353336dfd8ba08bf1299bb260276b5,2022-05-09 12:06:50 +0000
binary-buildpack-release/1.0.47,076cdd18-6737-4a78-55f6-c16ca10e6d04,binary-buildpack/binary_buildpack-cflinuxfs3-v1.0.43.zip,5548698,sha256:50a4af12021d0c37807b3a419e84b776b132ae5f8548c12e900880056b312b33,cbb6961a83ea6a3d36fdff5f7a9717ce2ddb650a,2022-04-07 07:03:36 +0000
binary-buildpack-release/1.0.47,b0380292-438b-402c-6b23-fa4cd50e6d69,binary-buildpack/binary_buildpack-windows-v1.0.43.zip,5548684,sha256:9215d1d63399cf0eaf341e7e6b4fd6f1a8aef91b095c6ef67edb2d11c065b7aa,cbb6961a83ea6a3d36fdff5f7a9717ce2ddb650a,2022-04-07 07:03:36 +0000
